Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Number of Dependents,Latitude,Longitude,Population,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction,Price_Bucket,Population_2024,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
0,1,13.4,17,44.0,44.0,0.0,0.0,13.4,62,0,38.010092,-122.689442,1025,2785,1,0,5.0,Medium,39355309,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,53,31.99,59,60.6,3297.0,0.0,0.0,1695.47,29,5,38.021772,-122.691744,821,4854,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True
4,72,12.58,0,25.65,1887.0,0.0,0.0,905.76,37,0,37.937082,-122.532369,6773,5613,1,0,3.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6,24,35.86,0,20.4,482.8,0.0,0.0,860.64,44,0,38.112166,-122.634384,24741,3071,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,8,0.0,8,29.35,216.45,0.0,17.0,0.0,47,0,38.052209,-122.775567,248,5369,0,0,3.0,Low,39355309,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,42.17,0,20.45,20.45,0.0,0.0,42.17,28,0,38.325599,-122.642352,3777,2184,0,0,3.0,Low,39355309,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
0,54,11.76,52,95.1,5064.85,0.0,0.0,635.04,26,0,38.237018,-122.77872,31930,4825,1,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False
0,41,41.21,0,25.25,996.45,0.0,0.0,1689.61,23,0,38.235021,-122.557332,35419,3461,2,0,3.0,Low,39355309,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,19,34.51,22,44.9,839.65,0.0,0.0,655.69,33,0,38.060264,-122.830646,1885,5842,2,0,3.0,Medium,39355309,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4,72,30.0,19,92.65,6733.0,0.0,0.0,2160.0,35,1,37.99272,-122.575026,16849,6342,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True
0,62,0.0,51,43.7,2618.3,0.0,133.53,0.0,21,0,38.00474,-122.663717,548,5254,2,0,4.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False
2,32,35.39,0,18.95,613.95,0.0,0.0,1132.48,39,1,38.240769,-122.901041,384,4735,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True
0,21,32.89,0,20.5,402.85,0.0,0.0,690.69,31,0,38.339996,-122.935056,66,5654,3,0,3.0,Low,39355309,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,62,47.96,0,19.95,1244.8,0.0,0.0,2973.52,28,2,38.005839,-122.638155,1449,4803,1,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
0,2,0.0,5,24.5,46.4,0.0,2.0,0.0,34,0,37.449537,-121.994813,2147,5786,0,0,3.0,Low,39355309,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,27,8.55,0,20.6,581.85,0.0,0.0,230.85,42,2,37.013471,-121.877877,24227,2924,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0,25,0.0,9,61.05,1540.2,0.0,139.0,0.0,31,0,37.078873,-122.090386,6407,3695,2,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
0,49,22.52,25,106.65,5168.1,0.0,0.0,1103.48,45,0,37.106902,-122.100006,1007,5154,1,1,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False
0,63,5.17,16,108.25,6780.1,0.0,0.0,325.71,46,0,37.279689,-121.954567,44976,5331,2,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False
0,4,30.79,0,20.4,94.5,0.0,0.0,123.16,51,3,36.977025,-121.952864,9673,4929,2,0,3.0,Low,39355309,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8,1,36.69,82,55.3,55.3,0.0,0.0,36.69,27,0,36.784481,-121.759054,8582,2849,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0,11,28.62,0,20.25,208.0,0.0,0.0,314.82,46,0,37.306612,-122.080621,54431,4032,2,0,3.0,Low,39355309,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,64,25.95,23,104.65,6889.8,0.0,158.47,1660.8,47,0,36.936228,-121.785559,4753,6443,1,0,4.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False
10,43,29.98,59,75.2,3254.35,0.0,1920.0,1289.14,30,1,37.03889,-121.528955,49968,3976,1,0,3.0,High,39355309,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True
5,61,36.13,23,101.15,6383.9,0.0,1468.0,2203.93,35,0,33.141265,-116.967221,48690,5177,1,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False
0,66,20.52,10,68.75,4447.55,0.0,0.0,1354.32,64,0,37.160194,-121.945611,10172,5454,1,1,4.0,Medium,39355309,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
8,67,46.89,29,111.05,7321.05,0.0,0.0,3141.63,51,0,37.441931,-121.878502,62848,6103,1,0,3.0,Very High,39355309,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False
9,42,1.31,17,99.0,4135.0,0.0,703.0,55.02,54,0,37.161544,-121.649371,41707,4545,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False
3,31,9.8,0,21.0,697.7,0.0,0.0,303.8,60,3,37.051166,-122.056194,77,5225,3,0,3.0,Low,39355309,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
0,7,9.19,0,19.4,168.65,0.0,0.0,64.33,63,0,36.525703,-120.952122,813,5873,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,34,5.39,52,77.2,2753.8,0.0,0.0,183.26,23,1,37.084697,-121.606417,5671,3997,1,2,3.0,High,39355309,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True
0,3,2.78,0,19.45,69.25,0.0,0.0,8.34,33,0,37.351214,-121.952417,36349,2787,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
4,19,0.0,85,24.85,434.8,0.0,36.96,0.0,21,1,37.348129,-121.98469,52986,2958,1,0,3.0,Low,39355309,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True
0,3,0.0,25,41.35,107.25,0.0,27.0,0.0,32,0,36.974575,-121.991149,36631,5534,2,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3,46,16.07,0,19.6,851.2,0.0,0.0,739.22,59,0,37.007882,-122.065975,4563,5092,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7,69,38.92,16,84.45,5848.6,0.0,0.0,2685.48,47,1,37.070177,-122.010077,14574,5629,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
0,5,7.83,0,20.25,109.8,0.0,0.0,39.15,31,0,37.257772,-122.051824,30589,5064,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,27.88,0,19.65,19.65,0.0,0.0,27.88,20,0,37.023669,-121.946461,9823,3625,2,1,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,26,31.53,0,20.65,595.5,0.0,0.0,819.78,28,0,36.931654,-121.752383,81141,2194,0,0,3.0,Low,39355309,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
0,25,4.94,51,99.3,2513.5,0.0,0.0,123.5,21,0,37.284265,-121.827673,57748,3847,1,0,4.0,High,39355309,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False
4,64,49.49,12,81.05,5135.35,0.0,0.0,3167.36,47,2,37.343827,-121.883119,52334,5168,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
4,30,48.04,19,67.6,2000.2,0.0,0.0,1441.2,31,1,37.333851,-121.891147,561,4104,0,0,3.0,Medium,39355309,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
0,13,39.17,10,70.15,931.75,0.0,0.0,509.21,53,0,37.350284,-121.852855,51706,4599,1,1,3.0,High,39355309,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1,64,46.44,29,115.0,7396.15,0.0,0.0,2972.16,37,0,37.311088,-121.961786,29914,5189,1,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
0,46,4.08,59,84.8,3958.85,0.0,2336.0,187.68,28,2,37.255479,-121.889838,31926,5756,1,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,12,36.65,0,19.7,260.9,0.0,0.0,439.8,57,0,37.233226,-121.78809,10155,3423,1,0,3.0,Low,39355309,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3,13,39.2,25,63.15,816.8,0.0,0.0,509.6,40,3,37.32886,-121.834567,59841,5916,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True
5,67,43.01,16,74.0,4868.4,0.0,0.0,2881.67,49,2,37.238758,-121.828375,59632,4188,3,1,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True
4,24,0.0,51,29.1,688.0,0.0,351.0,0.0,25,0,37.257063,-121.923037,45257,4636,1,0,3.0,Low,39355309,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,6,23.01,13,50.05,288.35,0.0,37.0,138.06,37,0,37.294926,-121.894763,46185,3929,1,0,3.0,Medium,39355309,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,10,39.39,0,20.0,185.4,0.0,0.0,393.9,27,0,37.316146,-121.936285,32804,2706,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,13,42.62,15,74.65,966.25,0.0,0.0,554.06,39,0,37.305622,-122.000887,37570,4172,2,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False
6,38,17.52,59,85.4,3297.0,0.0,194.52,665.76,26,2,37.371862,-121.860349,26032,5292,1,0,4.0,High,39355309,True,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True
9,43,49.48,11,94.1,4107.3,0.0,452.0,2127.64,33,0,37.42765,-121.945416,9657,4392,1,1,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0,25,32.33,51,108.9,2809.05,0.0,0.0,808.25,20,0,37.270938,-121.851046,36944,4398,1,1,3.0,Very High,39355309,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False
0,27,2.63,59,56.2,1567.55,0.0,925.0,71.01,19,2,37.246064,-121.749494,14792,5978,1,1,3.0,Medium,39355309,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True
2,72,33.92,0,26.1,1851.45,0.0,0.0,2442.24,61,2,37.218705,-121.762429,7023,5475,1,0,3.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True
0,71,31.89,30,85.45,6028.95,0.0,1809.0,2264.19,19,1,37.382909,-121.634151,38,4777,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True
0,24,44.09,9,88.95,2072.75,0.0,0.0,1058.16,63,0,37.339533,-121.777179,44103,5557,1,1,3.0,High,39355309,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
0,57,24.67,42,74.35,4317.35,0.0,0.0,1406.19,30,0,37.954089,-121.329761,16357,5548,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False
0,15,31.68,23,48.85,736.8,0.0,169.0,475.2,34,0,37.974498,-121.319568,30476,5584,0,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,4,44.16,82,80.1,336.15,0.0,276.0,176.64,27,0,37.965695,-121.260051,34138,2333,3,0,3.0,High,39355309,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,28,44.11,15,56.05,1522.65,0.0,0.0,1235.08,51,0,37.902422,-121.440029,49657,4468,1,0,3.0,Medium,39355309,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,55,5.08,9,89.8,4959.6,0.0,446.0,279.4,37,0,38.044523,-121.348048,30814,5875,1,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,55,39.29,0,19.1,1001.5,0.0,0.0,2160.95,53,2,37.946282,-121.139499,23789,4391,1,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
